TN,TP,FN,FP,prog,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
0,0,0,0,82,0,0.0,NA,5,3,1,1,1,3,0,2,0,31,44,13,8,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,47,46,4,18,72,19,4,24,0,640,1196,288,169,0,0,0,0,0,107,72,0,0,0,0,0,0,0,0,0,0,0,0,0,209,97,0,0,0,0,0,0,288,1,0,0,18,0,4,0,0,169,0,4,0,1,0,166,0
0,41,14,0,82,55,-407.0,25.4545454545,5,2,1,1,3,5,0,0,0,26,34,7,8,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,24,100,0,7,35,24,0,0,0,550,1003,214,170,0,0,0,0,0,268,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,214,6,0,0,7,0,96,0,0,170,0,58,0,1,0,41,0
0,0,0,0,82,0,0.0,NA,8,3,1,2,9,4,0,4,0,59,78,23,14,0,0,0,0,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,2,1,0,0,0,14,0,0,0,0,0,1,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,87,67,1,33,722,82,2,3,0,2819,6088,1573,337,0,0,0,0,0,300,722,0,0,0,0,0,0,0,0,0,0,0,10,0,31,636,0,0,0,0,0,0,1573,0,0,0,33,0,516,0,0,337,40,294,22,1,0,1426,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,20,0,0,82,20,20.0,0.0,5,2,0,3,7,5,0,0,0,31,42,7,7,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
40,0,0,0,82,40,80.0,0.0,10,9,1,2,3,6,0,4,0,88,127,41,23,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,41,0,1,0,2,0,10,0,0,23,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,56,102,0,17,61,56,0,0,0,716,1202,276,204,0,0,0,0,0,240,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,276,14,0,0,17,0,134,0,0,204,0,54,0,1,0,56,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,3,3,0,0,0,19,27,4,6,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,3,3,0,2,20,3,0,0,0,38,62,6,4,0,0,0,0,0,6,20,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,4,0,0,0,1,0,7,0
0,82,0,0,82,82,82.0,0.0,37,102,5,5,40,27,0,10,0,650,1240,306,160,0,0,0,0,6,353,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,101,0,0,0,0,0,0,306,0,11,0,5,0,2,0,0,160,0,2,0,1,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,8,16,5,5,16,2,0,6,0,132,211,59,28,0,0,0,0,5,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,59,0,0,0,5,0,0,0,0,28,0,0,0,3,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,76,0,0,82,76,76.0,0.0,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,9,6,2,1,1,6,0,3,0,64,99,31,16,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,31,1,0,0,1,0,5,0,0,16,0,0,0,0,0,0,0
43,0,0,0,82,43,86.0,0.0,6,4,2,2,2,5,1,0,0,35,57,13,8,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,0,0,2,0,3,0,0,8,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,7,2,1,2,10,3,0,4,0,54,71,21,12,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,2,1,0,0,0,12,0,0,0,0,0,1,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,53,0,0,82,53,53.0,0.0,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,8,3,2,6,8,0,1,0,71,123,28,18,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,28,1,0,0,2,0,4,0,0,18,1,0,0,2,0,3,0
82,0,0,0,82,82,164.0,0.0,30,4,1,3,5,18,1,8,3,192,346,99,51,0,0,0,0,40,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,92,5,0,0,0,0,0,0,99,1,0,0,3,0,0,0,0,51,0,2,0,1,0,6,0
43,0,0,0,82,43,86.0,0.0,5,5,1,1,4,3,0,2,0,45,66,21,9,0,0,0,0,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,77,64,1,31,586,72,2,3,0,2359,5354,1301,300,0,0,0,0,0,283,586,0,0,0,0,0,0,0,0,0,0,0,10,0,29,511,0,0,0,0,0,0,1301,0,0,0,31,0,18,0,0,300,37,543,22,1,0,1543,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,2,2,1,1,2,2,0,0,0,14,24,3,4,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,6,3,2,5,9,1,1,0,70,113,25,21,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,25,0,0,0,2,0,4,0,0,21,0,1,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,11,4,1,2,3,5,0,6,0,54,74,17,17,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,17,0,0,0,2,0,4,0,0,17,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,13,6,2,2,3,6,0,7,0,70,106,28,18,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,28,1,0,0,2,0,10,0,0,18,0,1,0,0,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,1,1,1,2,4,0,0,0,20,30,6,6,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,10,70,0,8,30,10,0,0,0,405,753,174,113,0,0,0,0,0,184,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,174,7,0,0,8,0,108,0,0,113,0,29,0,1,0,21,0
0,41,14,0,82,55,-407.0,25.4545454545,4,2,1,1,4,4,0,0,0,31,43,11,9,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
43,0,0,0,82,43,86.0,0.0,5,1,1,1,0,3,0,2,0,24,31,11,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,6,5,2,1,2,5,0,1,0,41,65,16,11,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,16,1,0,0,1,0,3,0,0,11,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,11,5,3,2,5,9,1,1,0,67,106,24,20,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,24,0,0,0,2,0,5,0,0,20,0,1,0,1,0,0,0
0,41,41,0,82,82,-1271.0,50.0,3,2,1,1,2,3,0,0,0,16,23,4,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,146,620,0,9,65,146,0,0,0,2599,5020,995,764,0,0,0,0,0,1869,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,995,20,0,0,9,0,250,0,0,764,0,536,0,1,0,140,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
0,41,14,0,82,55,-407.0,25.4545454545,9,7,1,3,6,6,0,3,0,66,101,25,16,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,25,2,0,0,3,0,5,0,0,16,0,0,0,0,0,5,0
82,0,0,0,82,82,164.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,151,645,0,9,70,151,0,0,0,2704,5195,1025,804,0,0,0,0,0,1924,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1025,20,0,0,9,0,250,0,0,804,0,566,0,1,0,150,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,12,112,0,10,42,12,0,0,0,625,1189,280,169,0,0,0,0,0,294,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,280,12,0,0,10,0,186,0,0,169,0,44,0,1,0,29,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,2,8,1,4,4,2,0,0,0,92,194,42,32,0,0,0,0,0,19,4,0,0,0,0,0,0,0,6,0,30,0,0,13,0,3,0,0,0,0,0,0,42,1,0,0,4,0,0,0,0,32,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,10,54,0,8,26,10,0,0,0,339,613,139,102,0,0,0,0,0,147,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,139,4,0,0,8,0,88,0,0,102,0,14,0,1,0,14,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,8,4,2,4,6,5,0,3,0,70,125,28,20,0,0,0,0,10,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,28,0,0,0,4,0,2,0,0,20,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,8,6,3,1,3,7,0,1,0,56,86,23,15,0,0,0,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,23,0,0,0,1,0,4,0,0,15,0,0,0,0,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,10,7,3,4,14,3,0,7,0,85,125,29,21,0,0,0,0,6,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,29,0,0,0,4,0,1,0,0,21,0,0,0,0,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,5,3,1,1,4,5,0,0,0,34,47,11,10,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,7,4,3,2,3,5,2,0,0,41,71,15,10,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15,0,0,0,2,0,5,0,0,10,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,2,0,0,1,1,1,0,0,1,5,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,8,6,4,2,2,7,1,0,0,56,100,24,14,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,24,0,0,0,2,0,8,0,0,14,0,0,0,1,0,1,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,16,22,4,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
35,0,0,0,82,35,70.0,0.0,11,9,2,11,27,7,0,4,0,96,143,17,21,0,0,0,0,0,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,21,2,0,0,1,0,6,0
0,82,0,0,82,82,82.0,0.0,5,3,0,2,4,5,0,0,0,28,39,7,7,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
0,67,0,0,82,67,67.0,0.0,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
43,0,0,0,82,43,86.0,0.0,7,5,2,2,2,5,2,0,0,38,65,14,8,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,14,0,0,0,2,0,4,0,0,8,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,2,8,2,3,6,1,0,1,0,78,128,31,28,0,0,0,0,2,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,31,1,0,0,3,0,0,0,0,28,2,0,0,0,0,1,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,3,3,1,2,2,3,0,0,0,22,37,7,5,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,5,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,13,6,2,2,3,7,0,6,0,77,123,33,20,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,33,1,4,0,2,0,10,0,0,20,0,3,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,12,6,2,2,7,6,0,6,0,80,124,34,19,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,34,1,4,0,2,0,10,0,0,19,0,3,0,0,0,0,0
0,81,0,0,82,81,81.0,0.0,37,107,5,5,40,27,0,10,0,664,1269,311,164,0,0,0,0,6,368,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,106,0,0,0,0,0,0,311,0,11,0,5,0,2,0,0,164,0,2,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,9,3,2,6,8,0,1,0,87,167,38,23,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,38,1,0,0,2,0,10,0,0,23,1,0,0,2,0,3,0
0,47,0,0,82,47,47.0,0.0,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,8,2,1,1,4,8,0,0,0,35,44,9,11,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,14,4,0,4,9,5,0,9,0,79,100,26,22,0,0,0,0,1,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,26,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
